"Student.ID","AcadLevel","AYSemesterNo","Course.Code","Course.Name","Credit.Hours","Grade","Point","Notes","Result","datesubmitted"
"16S163492","Diploma First Year","2017 - 2018(Semester 2 )","ITNT102","Network Fundamentals I",2,"C-",1.7,"","P","2019-11-14 13:22:17"
"16S163492","Diploma First Year","2017 - 2018(Semester 2 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2019-11-14 13:22:17"
"16S163492","Diploma First Year","2018 - 2019(Semester 1 )","ITNT103","Network Fundamentals II",3,"F",0,"N","F","2019-11-14 13:22:17"
"16S163492","Diploma First Year","2018 - 2019(Semester 1 )","ITSE102","Introduction to Operating Systems",3,"F",0,"N","F","2019-11-14 13:22:17"
"16S163492","Diploma First Year","2018 - 2019(Semester 1 )","ITIS104","Fundamentals of Multimedia",2,"C",2,"R","P","2019-11-14 13:22:17"
"16S163492","Diploma First Year","2018 - 2019(Semester 1 )","ITIS103","Web Technologies",3,"B-",2.7,"","P","2019-11-14 13:22:17"
"16S163492","Diploma First Year","2018 - 2019(Semester 2 )","ITSE102","Introduction to Operating Systems",3,"C-",1.7,"R","P","2019-11-14 13:22:17"
"16S163492","Diploma First Year","2018 - 2019(Semester 2 )","ITNT103","Network Fundamentals II",3,"D",1,"R","F","2019-11-14 13:22:17"
"16S163492","Diploma Second Year","2018 - 2019(Semester 2 )","ITDB201","Web Application Development I",3,"F",0,"","F","2019-11-14 13:22:17"
"16S163492","Diploma Second Year","2018 - 2019(Semester 2 )","ENGL2100","Technical Communication",3,"F",0,"N","F","2019-11-14 13:22:17"
"16S163492","Diploma Second Year","2019 - 2020(Semester 1 )","ITNT103","Network Fundamentals II",3,NA,3,"","p","2019-11-14 13:22:17"
"16S163492","Diploma Second Year","2019 - 2020(Semester 1 )","ENGL2100","Technical Communication",3,NA,3,"N","p","2019-11-14 13:22:17"
"16S163492","Diploma Second Year","2019 - 2020(Semester 1 )","ITSE202","Introduction to Software Engineering",3,NA,3,"","p","2019-11-14 13:22:17"
"16S17133","Diploma First Year","2018 - 2019(Semester 1 )","ITIS103","Web Technologies",3,"F",0,"N","F","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 1 )","ITIS101","Fundamentals of Information Technology",2,"D",1,"","P","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 1 )","ITDB101","Introduction to Database",3,"C-",1.7,"","P","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 1 )","ENTW1100","Technical Writing I",3,"D",1,"","P","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 2 )","BAMG1100","Introduction To Business",3,"C-",1.7,"","P","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 2 )","ITIS102","Foundation of Information Systems",3,"C",2,"","P","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"C+",2.3,"","P","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 3 )","ITIS103","Web Technologies",3,"D",1,"R","F","2019-11-14 13:39:25"
"16S17133","Diploma First Year","2018 - 2019(Semester 3 )","BAMA1101","Business Mathematics",3,"F",0,"N","F","2019-11-14 13:39:25"
"16J171044","Diploma First Year","2017 - 2018(Semester 3 )","ITIS101","Fundamentals of Information Technology",2,"C+",2.3,"","P","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2017 - 2018(Semester 3 )","ITNT101","Computer Hardware",3,"F",0,"","F","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 1 )","ITSE101","Programming I",3,"F",0,"N","F","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 1 )","ITIS103","Web Technologies",3,"F",0,"N","F","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 1 )","ITDB101","Introduction to Database",3,"F",0,"N","F","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 1 )","ENTW1100","Technical Writing I",3,"F",0,"N","F","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 2 )","ITIS103","Web Technologies",3,"F",0,"R","F","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1100","Technical Writing I",3,"C-",1.7,"R","P","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 2 )","ITSE101","Programming I",3,"D",1,"R","F","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"C-",1.7,"R","P","2019-11-14 13:40:21"
"16J171044","Diploma First Year","2018 - 2019(Semester 3 )","BAMG1100","Introduction To Business",3,"C-",1.7,"","P","2019-11-14 13:40:21"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITIS101","Fundamentals of Information Technology",2,"F",0,"N","F","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITDB101","Introduction to Database",3,"F",0,"N","F","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ENTW1100","Technical Writing I",3,"B+",3.3,"","P","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"","F","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITDB101","Introduction to Database",3,"F",0,"R","F","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITIS101","Fundamentals of Information Technology",2,"D",1,"R","P","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"N","F","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"B-",2.7,"R","P","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"R","F","2019-11-14 13:41:17"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITIS101","Fundamentals of Information Technology",2,"F",0,"N","F","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITDB101","Introduction to Database",3,"F",0,"N","F","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ENTW1100","Technical Writing I",3,"B+",3.3,"","P","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"","F","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITDB101","Introduction to Database",3,"F",0,"R","F","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITIS101","Fundamentals of Information Technology",2,"D",1,"R","P","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"N","F","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"B-",2.7,"R","P","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"R","F","2019-11-14 13:41:31"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITIS101","Fundamentals of Information Technology",2,"F",0,"N","F","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITDB101","Introduction to Database",3,"F",0,"N","F","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ENTW1100","Technical Writing I",3,"B+",3.3,"","P","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"","F","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITDB101","Introduction to Database",3,"F",0,"R","F","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITIS101","Fundamentals of Information Technology",2,"D",1,"R","P","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"N","F","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"B-",2.7,"R","P","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2019-11-14 13:42:05"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"R","F","2019-11-14 13:42:05"
"16J17335","Diploma First Year","2017 - 2018(Semester 3 )","BAMG1100","Introduction To Business",3,"D",1,"N","F","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 1 )","BAMG1100","Introduction To Business",3,"C",2,"R","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 1 )","ENTW1100","Technical Writing I",3,"C-",1.7,"","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 1 )","ITDB101","Introduction to Database",3,"D",1,"N","F","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 1 )","ITIS101","Fundamentals of Information Technology",2,"C-",1.7,"","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 1 )","ITIS102","Foundation of Information Systems",3,"C+",2.3,"","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 2 )","ITSE101","Programming I",3,"F",0,"N","F","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"B-",2.7,"R","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"D",1,"","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 2 )","BAMA1101","Business Mathematics",3,"C-",1.7,"","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 3 )","ITIS105","Computer Hardware and Network Essentials",3,"C-",1.7,"","P","2019-11-14 13:43:01"
"16J17335","Diploma First Year","2018 - 2019(Semester 3 )","ITSE101","Programming I",3,"C",2,"R","P","2019-11-14 13:43:01"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITIS101","Fundamentals of Information Technology",2,"F",0,"N","F","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ITDB101","Introduction to Database",3,"F",0,"N","F","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","ENTW1100","Technical Writing I",3,"B+",3.3,"","P","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"","F","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITDB101","Introduction to Database",3,"F",0,"R","F","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2017 - 2018(Semester 3 )","ITIS101","Fundamentals of Information Technology",2,"D",1,"R","P","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"N","F","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"B-",2.7,"R","P","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2019-11-14 13:43:11"
"16S163772","Diploma First Year","2018 - 2019(Semester 3 )","ITIS104","Fundamentals of Multimedia",2,"F",0,"R","F","2019-11-14 13:43:11"
"16J1675","Diploma First Year","2017 - 2018(Semester 3 )","BAMG1100","Introduction To Business",3,"F",0,"N","F","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2017 - 2018(Semester 3 )","BAEC1203","Principles Of Microeconomics",3,"F",0,"","F","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 1 )","BAMG1100","Introduction To Business",3,"B-",2.7,"R","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 1 )","ENTW1100","Technical Writing I",3,"D",1,"","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 1 )","ITIS101","Fundamentals of Information Technology",2,"B",3,"","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 1 )","ITIS102","Foundation of Information Systems",3,"C-",1.7,"","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 2 )","ITSE101","Programming I",3,"C",2,"","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"C-",1.7,"","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 2 )","BAMA1101","Business Mathematics",3,"C-",1.7,"","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"F",0,"N","F","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 2 )","ITIS103","Web Technologies",3,"C",2,"","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 3 )","ENTW1200","Technical Writing I I",3,"D",1,"R","P","2019-11-14 13:44:04"
"16J1675","Diploma First Year","2018 - 2019(Semester 3 )","ITIS104","Fundamentals of Multimedia",2,"C-",1.7,"","P","2019-11-14 13:44:04"
"16S17149","Diploma First Year","2018 - 2019(Semester 1 )","ITDB101","Introduction to Database",3,"D",1,"N","F","2019-11-14 13:45:29"
"16S17149","Diploma First Year","2018 - 2019(Semester 1 )","ITIS101","Fundamentals of Information Technology",2,"B-",2.7,"","P","2019-11-14 13:45:29"
"16S17149","Diploma First Year","2018 - 2019(Semester 1 )","ENTW1100","Technical Writing I",3,"C",2,"","P","2019-11-14 13:45:29"
"16S17149","Diploma First Year","2018 - 2019(Semester 1 )","BAMG1100","Introduction To Business",3,"C",2,"","P","2019-11-14 13:45:29"
"16S17149","Diploma First Year","2018 - 2019(Semester 2 )","ITSE101","Programming I",3,"C",2,"","P","2019-11-14 13:45:29"
"16S17149","Diploma First Year","2018 - 2019(Semester 2 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2019-11-14 13:45:29"
"16S17149","Diploma First Year","2018 - 2019(Semester 2 )","ITDB101","Introduction to Database",3,"C",2,"R","P","2019-11-14 13:45:29"
"56J173414","Diploma First Year","2018 - 2019(Semester 1 )","BAMG1100","Introduction To Business",3,"C-",1.7,"","P","2019-11-14 13:47:10"
"56J173414","Diploma First Year","2018 - 2019(Semester 1 )","ITDB101","Introduction to Database",3,"D",1,"N","F","2019-11-14 13:47:10"
"56J173414","Diploma First Year","2018 - 2019(Semester 1 )","ITIS101","Fundamentals of Information Technology",2,"D",1,"","P","2019-11-14 13:47:10"
"56J173414","Diploma First Year","2018 - 2019(Semester 1 )","ITIS102","Foundation of Information Systems",3,"F",0,"N","F","2019-11-14 13:47:10"
"16J172181","Diploma First Year","2017 - 2018(Semester 3 )","ITNT101","Computer Hardware",3,"C-",1.7,"","P","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2017 - 2018(Semester 3 )","ITIS101","Fundamentals of Information Technology",2,"C",2,"","P","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 1 )","ENTW1100","Technical Writing I",3,"D",1,"","P","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 1 )","ITDB101","Introduction to Database",3,"C-",1.7,"","P","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 1 )","ITNT102","Network Fundamentals I",2,"F",0,"N","F","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 1 )","ITSE101","Programming I",3,"D",1,"N","F","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 2 )","ITIS103","Web Technologies",3,"B",3,"","P","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 2 )","ITSE101","Programming I",3,"C-",1.7,"R","P","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 2 )","ITNT102","Network Fundamentals I",2,"C+",2.3,"R","P","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 2 )","MATH1200","Calculus I",3,"F",0,"N","F","2019-11-14 13:51:59"
"16J172181","Diploma First Year","2018 - 2019(Semester 3 )","MATH1200","Calculus I",3,"C+",2.3,"R","P","2019-11-14 13:51:59"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ITNT101","Computer Hardware",3,"C-",1.7,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ENTW1100","Technical Writing I",3,"C",2,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ITIS101","Fundamentals of Information Technology",2,"B+",3.3,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ITDB101","Introduction to Database",3,"C-",1.7,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2017 - 2018(Semester 3 )","ITNT102","Network Fundamentals I",2,"F",0,"N","F","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2017 - 2018(Semester 3 )","ITSE101","Programming I",3,"C-",1.7,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 1 )","ITNT102","Network Fundamentals I",2,"C-",1.7,"R","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 1 )","ITIS104","Fundamentals of Multimedia",2,"B+",3.3,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 1 )","ITIS103","Web Technologies",3,"C-",1.7,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 1 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 2 )","ITSE102","Introduction to Operating Systems",3,"D",1,"N","F","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 2 )","ITNT103","Network Fundamentals II",3,"F",0,"N","F","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 2 )","MATH1200","Calculus I",3,"F",0,"R","F","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 3 )","MATH1200","Calculus I",3,"B",3,"R","P","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2018 - 2019(Semester 3 )","ITSE102","Introduction to Operating Systems",3,"C+",2.3,"R","P","2019-11-14 13:53:14"
"16S161988","Diploma Second Year","2018 - 2019(Semester 2 )","ITDB201","Web Application Development I",3,"F",0,"N","F","2019-11-14 13:53:14"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ITNT101","Computer Hardware",3,"C-",1.7,"","P","2019-11-14 13:53:55"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ENTW1100","Technical Writing I",3,"C",2,"","P","2019-11-14 13:53:55"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ITIS101","Fundamentals of Information Technology",2,"B+",3.3,"","P","2019-11-14 13:53:55"
"16S161988","Diploma First Year","2017 - 2018(Semester 2 )","ITDB101","Introduction to Database",3,"C-",1.7,"","P","2019-11-14 13:53:55"
